group,scores,logfoldchanges,pvals,pvals_adj,gene_name,mean,std,median,count,sum,nonzero,perc_expressing,is_TF,is_neuropeptide
C3,5.7667465,4.0356684,8.08165392324614e-09,2.235635802147569e-08,Slco1c1,0.5750032067298889,1.8569554090499878,0.0,1828.0,1051.1058349609375,163,0.08916849015317287,False,False
C3,2.662118,4.008497,0.00776506738015092,0.01648810274077123,Eva1b,0.24058839678764343,1.179546594619751,0.0,1828.0,439.79559326171875,74,0.04048140043763676,False,False
C3,35.756905,3.9925058,5.167595748516321e-280,1.3350510253383405e-277,mt-Co3,5.1552629470825195,3.7084007263183594,7.03874397277832,1828.0,9423.8203125,1225,0.6701312910284464,False,False
C3,5.114923,3.9634569,3.138688360896912e-07,8.223265062632161e-07,Id3,0.48137223720550537,1.6588013172149658,0.0,1828.0,879.9484252929688,144,0.0787746170678337,False,False
C3,3.255853,3.9244149,0.0011305233648699967,0.0025327119187951116,Txnip,0.2908031940460205,1.2786674499511719,0.0,1828.0,531.5882568359375,91,0.049781181619256015,False,False
C3,5.40159,3.9240308,6.605279368520965e-08,1.7730109358947662e-07,Mfge8,0.4928191006183624,1.647790551185608,0.0,1828.0,900.873291015625,152,0.08315098468271334,False,False
C3,4.1509643,3.9179237,3.310774085866921e-05,8.034863315109921e-05,Spp1,0.3865033984184265,1.488568902015686,0.0,1828.0,706.5281982421875,117,0.06400437636761488,False,False
C3,4.547505,3.860917,5.4285671426712605e-06,1.3618970126673519e-05,Ets1,0.4286312162876129,1.567352533340454,0.0,1828.0,783.537841796875,129,0.07056892778993436,True,False
C3,4.686727,3.8523743,2.7760855437753017e-06,7.042792440474698e-06,Abcb1a,0.4620611369609833,1.6558529138565063,0.0,1828.0,844.6477661132812,134,0.07330415754923414,False,False
C3,6.90173,3.8273032,5.137295098379618e-12,1.5557778267721237e-11,Ttr,0.6664566397666931,1.9316761493682861,0.0,1828.0,1218.28271484375,198,0.10831509846827134,False,False
C3,3.8523152,3.8266776,0.00011700625541347829,0.00027606567061073256,Klf2,0.358793169260025,1.4352205991744995,0.0,1828.0,655.8739013671875,109,0.05962800875273523,True,False
C3,2.5645075,3.8193662,0.010332235598925486,0.021720142950178063,Smtn,0.22370007634162903,1.1144970655441284,0.0,1828.0,408.9237365722656,72,0.03938730853391685,False,False
C3,3.148303,3.80656,0.0016422133912936197,0.0036493630917635994,Ctsh,0.28436246514320374,1.2664252519607544,0.0,1828.0,519.8145751953125,89,0.048687089715536105,False,False
C3,3.125219,3.7968488,0.0017767272500398689,0.003939549184745984,Abcc9,0.3103709816932678,1.3855299949645996,0.0,1828.0,567.358154296875,89,0.048687089715536105,False,False
C3,5.5941677,3.7916865,2.216828084850579e-08,6.035822664749621e-08,Ahnak,0.5257023572921753,1.7111880779266357,0.0,1828.0,960.98388671875,160,0.087527352297593,False,False
C3,2.4817564,3.7843738,0.013073658020162316,0.02727261050405957,Cspg4,0.22581057250499725,1.1414835453033447,0.0,1828.0,412.78173828125,70,0.038293216630196934,False,False
C3,2.7282698,3.7638025,0.0063667491554400355,0.013594984137297827,Ifitm2,0.24794071912765503,1.188668966293335,0.0,1828.0,453.2356262207031,77,0.04212253829321663,False,False
C3,3.7747965,3.7092087,0.0001601383956217642,0.0003751582868356933,Emcn,0.3765093982219696,1.5075708627700806,0.0,1828.0,688.2591552734375,109,0.05962800875273523,False,False
C3,27.903343,3.672092,2.4302018846056847e-171,7.14798817232611e-170,Plp1,3.7475342750549316,3.550971031188965,5.596145153045654,1828.0,6850.49267578125,979,0.5355579868708972,False,False
C3,8.754718,3.6539204,2.04614957637364e-18,7.127677006383572e-18,mt-Nd4l,0.8406670689582825,2.0962209701538086,0.0,1828.0,1536.7393798828125,257,0.14059080962800874,False,False
C3,3.2358367,3.6475127,0.0012128673150053405,0.002713548336223001,Zfp366,0.31028294563293457,1.3512938022613525,0.0,1828.0,567.1972045898438,93,0.05087527352297593,False,False
C3,4.055091,3.6256008,5.011481159689648e-05,0.00012060666269261747,Rasgrp3,0.3812136948108673,1.4698173999786377,0.0,1828.0,696.858642578125,117,0.06400437636761488,False,False
C3,4.965738,3.6240718,6.844036047447147e-07,1.7716304446754002e-06,Car4,0.477464884519577,1.6453133821487427,0.0,1828.0,872.8057861328125,144,0.0787746170678337,False,False
C3,4.2267933,3.6218925,2.3704538927161848e-05,5.7915155066264595e-05,Gfap,0.4032677710056305,1.519415020942688,0.0,1828.0,737.1734619140625,122,0.06673960612691467,False,False
C3,4.2416625,3.6098113,2.218701385363864e-05,5.427631464000238e-05,Crip1,0.4325457215309143,1.6236367225646973,0.0,1828.0,790.693603515625,124,0.06783369803063458,False,False
C3,4.12805,3.6089258,3.658527848901015e-05,8.861657441857669e-05,Grin2c,0.3908848762512207,1.4911365509033203,0.0,1828.0,714.5375366210938,119,0.0650984682713348,False,False
C3,4.7345147,3.600234,2.19579800233115e-06,5.594418253194248e-06,Zcchc24,0.44608137011528015,1.5792717933654785,0.0,1828.0,815.436767578125,137,0.07494529540481401,False,False
C3,7.9794254,3.5624793,1.4701606422463977e-15,4.814089336821472e-15,Kcnj10,0.7815431356430054,2.04957914352417,0.0,1828.0,1428.660888671875,236,0.12910284463894967,False,False
C4,61.17788,8.83462,0.0,0.0,Npy,6.788754463195801,1.4080226421356201,7.046881675720215,1464.0,9938.736328125,1422,0.9713114754098361,False,True
C4,47.67914,8.78844,0.0,0.0,Corin,4.326089382171631,2.544647455215454,5.449387550354004,1464.0,6333.39501953125,1102,0.7527322404371585,False,False
C4,62.358654,7.6725035,0.0,0.0,Agrp,7.285333156585693,1.1699553728103638,7.442322254180908,1464.0,10665.7275390625,1445,0.9870218579234973,False,True
C4,53.563465,7.6147985,0.0,0.0,Lepr,5.479028701782227,2.1526269912719727,6.170723915100098,1464.0,8021.2978515625,1287,0.8790983606557377,False,False
C4,15.987477,7.5879188,1.5623087907720658e-57,5.7238974118052585e-56,Slco1a1,1.3185453414916992,2.3107948303222656,0.0,1464.0,1930.350341796875,365,0.24931693989071038,False,False
C4,63.379257,7.424537,0.0,0.0,Ghr,7.939804553985596,0.668967604637146,8.050027847290039,1464.0,11623.8740234375,1461,0.9979508196721312,False,False
C4,44.279396,7.122436,0.0,0.0,Acvr1c,4.288793563842773,2.7213096618652344,5.528238296508789,1464.0,6278.7939453125,1060,0.7240437158469946,False,False
C4,27.217926,7.0399036,3.985296567126022e-163,4.7109213194423636e-161,Gm20647,2.222564697265625,2.5858054161071777,0.0,1464.0,3253.834716796875,630,0.430327868852459,False,False
C4,48.35173,6.639198,0.0,0.0,Csgalnact1,4.849069595336914,2.261669635772705,5.660660743713379,1464.0,7099.03759765625,1219,0.8326502732240437,False,False
C4,40.42288,6.55547,0.0,0.0,Otp,3.618631601333618,2.602996349334717,4.948670387268066,1464.0,5297.6767578125,978,0.6680327868852459,True,False
C4,51.903137,6.487645,0.0,0.0,Gm15261,5.918411731719971,1.887668251991272,6.414850234985352,1464.0,8664.5546875,1350,0.9221311475409836,False,False
C4,55.77402,6.2286005,0.0,0.0,Arhgap6,6.636421203613281,1.1567314863204956,6.846431255340576,1464.0,9715.720703125,1433,0.9788251366120219,False,False
C4,55.42569,5.9290404,0.0,0.0,Ptprk,6.857495307922363,1.1125786304473877,7.055157661437988,1464.0,10039.373046875,1439,0.9829234972677595,False,False
C4,11.274779,5.859519,1.7481639970234346e-29,3.6969611616377447e-28,Olfr920,0.8932958841323853,1.9261139631271362,0.0,1464.0,1307.78515625,262,0.17896174863387979,False,False
C4,55.876305,5.433453,0.0,0.0,Prune2,6.258164882659912,1.4643230438232422,6.577163219451904,1464.0,9161.953125,1406,0.9603825136612022,False,False
C4,13.499396,5.325948,1.5766226405846162e-41,4.479610359756291e-40,Ccdc152,1.1014572381973267,2.1024885177612305,0.0,1464.0,1612.533447265625,319,0.21789617486338797,False,False
C4,39.163074,5.297926,0.0,0.0,Spag16,4.2908854484558105,2.571302890777588,5.407946586608887,1464.0,6281.85595703125,1093,0.7465846994535519,False,False
C4,48.04489,5.287391,0.0,0.0,Lrrc1,5.117909908294678,2.10335636138916,5.815411567687988,1464.0,7492.6201171875,1268,0.8661202185792349,False,False
C4,4.240295,5.263247,2.2322636285902033e-05,0.00013758122610051769,Il2rg,0.33270514011383057,1.2419902086257935,0.0,1464.0,487.080322265625,99,0.06762295081967214,False,False
C4,4.7037344,5.2349725,2.554455585369208e-06,1.751906321000338e-05,Serpina3i,0.3634820878505707,1.2797720432281494,0.0,1464.0,532.1377563476562,110,0.07513661202185792,False,False
C4,5.2967734,5.2152543,1.1786681115756815e-07,9.183603144469098e-07,4930502A04Rik,0.4127744138240814,1.36324942111969,0.0,1464.0,604.3017578125,124,0.08469945355191257,False,False
C4,31.08968,5.038603,3.3209608438444084e-212,5.8607942779394986e-210,Calcr,3.0642175674438477,2.745419979095459,4.654417514801025,1464.0,4486.0146484375,825,0.5635245901639344,False,False
C4,11.808418,5.022246,3.5314377774811993e-32,8.023375403778682e-31,Gm13544,0.9644687175750732,1.9903165102005005,0.0,1464.0,1411.982177734375,281,0.1919398907103825,False,False
C4,2.559273,5.02114,0.010489135686234264,0.042941630905565284,Gcnt1,0.20269237458705902,0.9844345450401306,0.0,1464.0,296.74163818359375,60,0.040983606557377046,False,False
C4,21.099476,5.0188885,8.04238565186261e-99,4.964093212701404e-97,Vwa5a,1.801650047302246,2.4685628414154053,0.0,1464.0,2637.61572265625,515,0.351775956284153,False,False
C4,18.181652,4.99852,7.212782669137242e-74,3.310482301988631e-72,Fli1,1.5434415340423584,2.3718149662017822,0.0,1464.0,2259.598388671875,441,0.3012295081967213,True,False
C4,16.12042,4.9880347,1.8335631775950948e-58,6.827502708845926e-57,Gm10714,1.3362672328948975,2.242347002029419,0.0,1464.0,1956.295166015625,388,0.2650273224043716,False,False
C4,47.31279,4.94436,0.0,0.0,Arhgef28,5.262994289398193,2.123467206954956,5.982211112976074,1464.0,7705.0234375,1276,0.8715846994535519,False,False
C4,39.385117,4.909997,0.0,0.0,Dlk1,4.5747599601745605,2.4640326499938965,5.476062297821045,1464.0,6697.4482421875,1155,0.7889344262295082,False,False
C4,17.789967,4.88136,8.453114337071873e-71,3.7098957143086016e-69,Nr5a2,1.506152868270874,2.339637041091919,0.0,1464.0,2205.0078125,434,0.296448087431694,True,False
C4,11.036919,4.7368813,2.5358010001645096e-28,5.166436834481513e-27,Hhip,0.9661917090415955,2.071864128112793,0.0,1464.0,1414.504638671875,266,0.18169398907103826,False,False
C4,36.307064,4.6882076,1.251722377722206e-288,3.6055359523814347e-286,Atp7a,3.6694653034210205,2.5798990726470947,4.994039058685303,1464.0,5372.09716796875,992,0.6775956284153005,False,False
C4,37.67683,4.5401464,1.19007982183546e-310,3.976453378026219e-308,Atp10a,4.121852874755859,2.5038838386535645,5.221415996551514,1464.0,6034.392578125,1083,0.7397540983606558,False,False
C4,10.531252,4.5177836,6.200422017383356e-26,1.1780331747962617e-24,Gm30835,0.913680374622345,1.9978240728378296,0.0,1464.0,1337.6280517578125,256,0.17486338797814208,False,False
C4,6.8188376,4.5175557,9.178020107787253e-12,9.729322500048585e-11,5330439M10Rik,0.5676211714744568,1.6082909107208252,0.0,1464.0,830.9974365234375,164,0.11202185792349727,False,False
C4,32.9332,4.456173,7.360854929811444e-238,1.524487806124585e-235,Plagl1,3.526308059692383,2.726632833480835,4.997106552124023,1464.0,5162.51513671875,930,0.6352459016393442,True,False
C4,6.687543,4.4343085,2.2694834948032036e-11,2.3395004681105834e-10,Ghsr,0.5325233340263367,1.5213758945465088,0.0,1464.0,779.6141967773438,161,0.10997267759562841,False,False
C4,11.973077,4.4252634,4.9171020908037345e-33,1.1388408354486283e-31,Cyp4v3,1.0000452995300293,2.0121536254882812,0.0,1464.0,1464.0662841796875,293,0.20013661202185792,False,False
C4,27.130219,4.418796,4.334586773735199e-162,5.005748596765165e-160,Irs4,2.5730180740356445,2.6547327041625977,0.0,1464.0,3766.8984375,718,0.49043715846994534,False,False
C4,34.903194,4.418575,6.649668929819666e-267,1.7541126671713772e-264,Sv2c,4.094992637634277,2.6946218013763428,5.322596549987793,1464.0,5995.0693359375,1038,0.7090163934426229,False,False
C4,34.318657,4.4082828,4.134883898641483e-258,1.0060212669898598e-255,Isl1,3.7354142665863037,2.5206212997436523,5.001121520996094,1464.0,5468.646484375,1018,0.6953551912568307,True,False
C4,28.5883,4.3679323,9.39180534787553e-180,1.3075480112097823e-177,Gm45194,2.9819183349609375,2.7457149028778076,4.610334396362305,1464.0,4365.5283203125,803,0.5484972677595629,False,False
C4,4.370838,4.353475,1.237705654651361e-05,7.868316515870905e-05,Adrb2,0.34687304496765137,1.2530076503753662,0.0,1464.0,507.8221435546875,105,0.07172131147540983,False,False
C4,39.8559,4.344071,0.0,0.0,Vwc2l,5.458471298217773,2.165720224380493,6.176905632019043,1464.0,7991.2021484375,1283,0.8763661202185792,False,False
C4,17.507336,4.3360763,1.2595494563259563e-68,5.368079825770147e-67,Alkal2,1.5853108167648315,2.4426651000976562,0.0,1464.0,2320.89501953125,443,0.3025956284153005,False,False
C4,27.483768,4.3070197,2.744699965932704e-166,3.4050584725878e-164,Foxo1,2.7755446434020996,2.755913019180298,4.329827308654785,1464.0,4063.3974609375,748,0.5109289617486339,True,False
C4,12.238599,4.2873836,1.9334080720006343e-34,4.658769835032297e-33,Nmbr,1.0635751485824585,2.099795341491699,0.0,1464.0,1557.073974609375,303,0.2069672131147541,False,False
C4,45.440567,4.269723,0.0,0.0,Zdhhc14,5.48171329498291,1.9810041189193726,6.081557273864746,1464.0,8025.228515625,1313,0.8968579234972678,False,False
C4,6.160304,4.1992464,7.26054627699345e-10,6.689312121377053e-09,2310001H17Rik,0.5057210326194763,1.505988597869873,0.0,1464.0,740.3756103515625,150,0.10245901639344263,False,False
C4,35.190514,4.1560307,2.792768142330009e-271,7.525459101805378e-269,9630014M24Rik,4.431272983551025,2.5813257694244385,5.482728958129883,1464.0,6487.3837890625,1111,0.7588797814207651,False,False
C4,25.84356,4.1448894,2.874538129732115e-147,2.8699571924735776e-145,Gpc4,2.6314868927001953,2.7124125957489014,0.0,1464.0,3852.496826171875,720,0.4918032786885246,False,False
C4,13.385878,4.133316,7.312811380579008e-41,2.0475871865621224e-39,Serpina3n,1.1592199802398682,2.1402664184570312,0.0,1464.0,1697.0980224609375,336,0.22950819672131148,False,False
C4,32.31369,4.080817,4.492933428561998e-229,8.796321228106538e-227,1500009L16Rik,3.510652780532837,2.6829893589019775,4.940367698669434,1464.0,5139.595703125,937,0.6400273224043715,False,False
C4,47.513805,4.063196,0.0,0.0,Elmo1,6.299255847930908,1.4861578941345215,6.6286725997924805,1464.0,9222.1103515625,1401,0.9569672131147541,False,False
C4,18.545128,4.0419474,8.928741821330797e-77,4.2538834608849766e-75,Fam107b,1.7363110780715942,2.4907500743865967,0.0,1464.0,2541.95947265625,485,0.3312841530054645,False,False
C4,14.790148,3.9959605,1.6958059015937655e-49,5.4553139786828966e-48,Tbx3,1.277901291847229,2.1805496215820312,0.0,1464.0,1870.847412109375,378,0.2581967213114754,True,False
C4,2.6204891,3.988894,0.008780370890645674,0.036532640630845194,Lpin3,0.21504463255405426,1.0106019973754883,0.0,1464.0,314.8253479003906,64,0.04371584699453552,False,False
C4,35.332703,3.9874403,1.8484708588258277e-273,5.035073882845135e-271,Gm14858,3.9428484439849854,2.5555906295776367,5.174194812774658,1464.0,5772.330078125,1043,0.712431693989071,False,False
C4,33.92488,3.9144065,2.862901695180405e-252,6.463451935245131e-250,Trpc4,4.204099655151367,2.549224615097046,5.36716365814209,1464.0,6154.8017578125,1084,0.7404371584699454,False,False
C4,4.418832,3.9050202,9.923578255845447e-06,6.379806852013516e-05,Tmc5,0.3681766390800476,1.3034803867340088,0.0,1464.0,539.0106201171875,109,0.0744535519125683,False,False
C4,6.7228084,3.8972719,1.7825490254632364e-11,1.8474226045537098e-10,Gm50423,0.5707790851593018,1.5988672971725464,0.0,1464.0,835.62060546875,167,0.11407103825136612,False,False
C4,45.41606,3.8939137,0.0,0.0,Srgap1,5.857606410980225,1.5951132774353027,6.238894462585449,1464.0,8575.5361328125,1376,0.9398907103825137,False,False
C4,13.433151,3.8661816,3.8660452322815845e-41,1.0910258279389246e-39,Pdgfd,1.3424162864685059,2.4264068603515625,0.0,1464.0,1965.29736328125,350,0.2390710382513661,False,False
C4,15.25301,3.804258,1.5721607253936564e-52,5.374945126652801e-51,Zar1,1.364159345626831,2.2481460571289062,0.0,1464.0,1997.1292724609375,398,0.2718579234972678,False,False
C4,16.886686,3.7860806,5.638128736911714e-64,2.2752255418197674e-62,Amelx,1.5515087842941284,2.3587615489959717,0.0,1464.0,2271.408935546875,448,0.30601092896174864,False,False
C4,17.799606,3.777799,7.11673592509726e-71,3.128866706718199e-69,Cited1,1.644303798675537,2.39221453666687,0.0,1464.0,2407.2607421875,475,0.3244535519125683,False,False
C4,12.286054,3.7585852,1.0763332144022479e-34,2.6161891709913027e-33,Npffr2,1.0932621955871582,2.093630075454712,0.0,1464.0,1600.535888671875,317,0.21653005464480873,False,False
C4,20.973766,3.7524981,1.1387990731415907e-97,6.943626465432668e-96,Fyb2,2.1352875232696533,2.660661458969116,0.0,1464.0,3126.06103515625,582,0.3975409836065574,False,False
C4,21.847038,3.7424452,8.29401287760978e-106,5.60237096261189e-104,Lancl3,2.2209410667419434,2.6569855213165283,0.0,1464.0,3251.457763671875,610,0.4166666666666667,False,False
C4,32.225197,3.7267091,7.831866430396972e-228,1.4982181125629628e-225,Stat3,3.676950693130493,2.586801528930664,5.015146732330322,1464.0,5383.0556640625,992,0.6775956284153005,True,False
C4,25.703735,3.6883953,1.0617489843617166e-145,1.0434286097295928e-143,Gm32036,2.7276530265808105,2.673844814300537,4.280496597290039,1464.0,3993.2841796875,756,0.5163934426229508,False,False
C4,27.46075,3.6437097,5.169784698324157e-166,6.382010075862235e-164,Btg3,3.0138607025146484,2.671334743499756,4.555822849273682,1464.0,4412.2919921875,831,0.5676229508196722,False,False
C4,11.602576,3.632431,3.99856956741918e-31,8.907035854179968e-30,Bard1,1.039230465888977,2.0523762702941895,0.0,1464.0,1521.433349609375,302,0.2062841530054645,False,False
C4,27.809143,3.622469,3.362838510456713e-170,4.366462853473846e-168,Cpq,3.250856876373291,2.690929651260376,4.811074256896973,1464.0,4759.25439453125,879,0.6004098360655737,False,False
C4,33.031116,3.6216917,2.9047602977308552e-239,6.117083450515565e-237,Fkbp5,4.105805397033691,2.5812809467315674,5.276605129241943,1464.0,6010.8994140625,1064,0.726775956284153,False,False
C4,10.010352,3.611207,1.3726373191153772e-23,2.4105319703595903e-22,Trim25,0.8607462644577026,1.8700164556503296,0.0,1464.0,1260.132568359375,258,0.1762295081967213,False,False
C4,2.8470767,3.601097,0.004412275251288929,0.019521825176077076,Fgfr4,0.23436149954795837,1.0423470735549927,0.0,1464.0,343.105224609375,71,0.04849726775956284,False,False
C4,27.982702,3.5947158,2.6383912609309585e-172,3.498311375604752e-170,Gnasas1,3.1085896492004395,2.6544277667999268,4.685033321380615,1464.0,4550.97509765625,857,0.5853825136612022,False,False
C4,6.990945,3.552206,2.7304109175818725e-12,2.9892572125208266e-11,Agtr1a,0.6309532523155212,1.7006057500839233,0.0,1464.0,923.715576171875,179,0.12226775956284153,False,False
C4,22.892736,3.5461397,5.488597787848015e-116,4.0335560282542896e-114,Med12,2.2563905715942383,2.52828049659729,0.0,1464.0,3303.355712890625,655,0.4474043715846995,False,False
C4,10.015865,3.5445764,1.29821056530679e-23,2.281427543239001e-22,Ezr,0.8728117346763611,1.8892366886138916,0.0,1464.0,1277.79638671875,260,0.17759562841530055,False,False
C4,2.7236562,3.5415974,0.006456366186354306,0.02767645169860399,Apobec3,0.22139935195446014,1.0072871446609497,0.0,1464.0,324.128662109375,68,0.04644808743169399,False,False
C4,2.5174294,3.5390022,0.011821464558252611,0.04778930502174713,Tbx3os2,0.20452144742012024,0.9690985679626465,0.0,1464.0,299.4194030761719,63,0.0430327868852459,False,False
C4,24.869663,3.52917,1.5847978626933989e-136,1.4337557559240642e-134,Hccs,2.622004508972168,2.632450580596924,4.014039039611816,1464.0,3838.61474609375,738,0.5040983606557377,False,False
C4,44.619904,3.5259454,0.0,0.0,Efna5,6.727671146392822,1.1109799146652222,6.918611526489258,1464.0,9849.310546875,1438,0.98224043715847,False,False
C4,24.414392,3.523238,1.2028769865862408e-131,1.0503169785314005e-129,Lrrc9,2.601850748062134,2.6078782081604004,4.02552604675293,1464.0,3809.109375,738,0.5040983606557377,False,False
C4,53.43994,3.5054824,0.0,0.0,Unc5d,7.939533233642578,0.5610712170600891,8.032510757446289,1464.0,11623.4765625,1463,0.9993169398907104,False,False
C4,23.720306,3.4961662,2.2260154586996886e-124,1.7936960577174983e-122,Pdlim5,2.623350143432617,2.6985652446746826,0.0,1464.0,3840.58447265625,721,0.4924863387978142,True,False
C4,4.8490434,3.4914968,1.240582619234016e-06,8.786634471156e-06,Gm8773,0.42153704166412354,1.4016635417938232,0.0,1464.0,617.1302490234375,123,0.08401639344262295,False,False
C4,2.9021258,3.478178,0.0037063950509473947,0.01660818917676008,Gimap6,0.2432134598493576,1.064943552017212,0.0,1464.0,356.06451416015625,73,0.049863387978142076,False,False
C4,26.765085,3.4598417,8.242155742249562e-158,9.099049466994451e-156,9530026P05Rik,4.360658645629883,2.8157074451446533,5.707060813903809,1464.0,6384.00439453125,1048,0.7158469945355191,False,False
C4,20.986624,3.4597328,8.690385467491914e-98,5.311733166227985e-96,Trmt9b,2.1303930282592773,2.5555098056793213,0.0,1464.0,3118.8955078125,607,0.4146174863387978,False,False
C4,23.525396,3.4497323,2.2424883367480878e-122,1.7561486787158462e-120,Prox1,2.5971124172210693,2.6312155723571777,0.0,1464.0,3802.172607421875,731,0.4993169398907104,True,False
C4,2.7703831,3.4337673,0.005599037746965252,0.024321699764075094,Layn,0.23872454464435577,1.0710519552230835,0.0,1464.0,349.49273681640625,70,0.04781420765027322,False,False
C4,5.608832,3.4208548,2.0369678098171975e-08,1.6936434410756128e-07,Vipr1,0.47559669613838196,1.4462014436721802,0.0,1464.0,696.2735595703125,144,0.09836065573770492,False,False
C4,5.18653,3.4138222,2.1424833641178496e-07,1.6364106401948586e-06,Morrbid,0.44280746579170227,1.41664457321167,0.0,1464.0,648.2701416015625,132,0.09016393442622951,False,False
C4,2.7139773,3.4046519,0.006648069268437594,0.028420439417783366,Gm29684,0.22715438902378082,1.0254623889923096,0.0,1464.0,332.55401611328125,69,0.0471311475409836,False,False
C4,45.793125,3.401991,0.0,0.0,Hdac8,6.098379135131836,1.5881048440933228,6.430037021636963,1464.0,8928.02734375,1391,0.950136612021858,True,False
C4,35.75659,3.3994634,5.225785960620554e-280,1.4714404064398998e-277,Myrip,4.557429790496826,2.4333391189575195,5.521517753601074,1464.0,6672.0771484375,1155,0.7889344262295082,False,False
C4,17.770168,3.3930306,1.2032951506426433e-70,5.253410535732516e-69,Ppfibp2,1.793894648551941,2.502056837081909,0.0,1464.0,2626.26171875,503,0.3435792349726776,False,False
C5,51.98997,8.924925,0.0,0.0,B230323A14Rik,5.478775501251221,2.012803316116333,6.151655197143555,1294.0,7089.53564453125,1154,0.8918083462132921,False,False
C5,40.213573,7.157045,0.0,0.0,Myo5b,3.9552440643310547,2.6864173412323,5.184293746948242,1294.0,5118.0859375,900,0.6955177743431221,False,False
C5,43.6898,6.749593,0.0,0.0,Cpne9,4.314858436584473,2.4210283756256104,5.365411758422852,1294.0,5583.4267578125,997,0.7704791344667697,False,False
C5,30.558931,6.4640274,4.302766517079653e-205,9.542241497169566e-203,Mamdc2,2.8113625049591064,2.7044036388397217,4.393738746643066,1294.0,3637.903076171875,680,0.5255023183925811,False,False
C5,39.096756,6.3592787,0.0,0.0,Tanc1,3.7954962253570557,2.5715041160583496,5.08327579498291,1294.0,4911.3720703125,899,0.6947449768160742,False,False
C5,47.18726,6.091826,0.0,0.0,Sfta3-ps,5.8540873527526855,1.5953091382980347,6.25227165222168,1294.0,7575.18896484375,1218,0.9412673879443586,False,False
C5,40.371532,5.6419363,0.0,0.0,Adarb2,6.608858585357666,2.126485824584961,7.240912437438965,1294.0,8551.86328125,1192,0.9211746522411128,False,False
C5,34.92728,5.6374044,2.865729536106677e-267,9.57535762331111e-265,Lhx1os,3.343705415725708,2.5375664234161377,4.744811058044434,1294.0,4326.7548828125,831,0.6421947449768161,False,False
C5,49.03744,5.63612,0.0,0.0,Sox5,6.613240718841553,1.0520174503326416,6.798191547393799,1294.0,8557.533203125,1271,0.982225656877898,True,False
C5,19.791468,5.584451,3.526173917310475e-87,2.8142012219044747e-85,Cd44,1.691925287246704,2.3741002082824707,0.0,1294.0,2189.351318359375,441,0.3408037094281298,False,False
C5,46.480938,5.443457,0.0,0.0,Nrp1,5.491420269012451,1.7506035566329956,5.996981620788574,1294.0,7105.89794921875,1188,0.9180834621329211,False,False
C5,41.98763,5.4213276,0.0,0.0,Unc13c,5.905463695526123,2.2654857635498047,6.704734802246094,1294.0,7641.669921875,1140,0.8809891808346213,False,False
C5,30.733757,5.380675,2.0157698153796235e-207,4.592290143037578e-205,Lhx1,2.909574270248413,2.606299877166748,4.464626312255859,1294.0,3764.9892578125,727,0.5618238021638331,True,False
C5,38.036606,5.311072,0.0,0.0,Pde1c,4.800045490264893,2.734705924987793,5.974213600158691,1294.0,6211.2587890625,998,0.7712519319938176,False,False
C5,29.754951,5.2551994,1.4963672555689428e-194,3.151173397021656e-192,Rprm,2.8762667179107666,2.682729959487915,4.487387657165527,1294.0,3721.88916015625,701,0.5417310664605873,False,False
C5,30.942862,5.208916,3.169458736559772e-210,7.286847333778705e-208,Lhfp,3.274667739868164,2.7997055053710938,4.782590389251709,1294.0,4237.419921875,759,0.5865533230293664,False,False
C5,35.32455,5.142757,2.4661505561050107e-273,8.46599081314953e-271,Sox5os4,3.7708346843719482,2.5249593257904053,4.94828987121582,1294.0,4879.4599609375,908,0.7017001545595054,False,False
C5,54.162144,5.105278,0.0,0.0,Arpp21,7.151970386505127,0.7134218215942383,7.29477596282959,1294.0,9254.6494140625,1289,0.9961360123647605,False,False
C5,42.180626,4.98945,0.0,0.0,Sncaip,4.884390354156494,2.185307502746582,5.665008544921875,1294.0,6320.40087890625,1091,0.8431221020092736,False,False
C5,12.319938,4.9663754,7.074883357755571e-35,2.558392163713631e-33,Foxb1,1.049124836921692,2.027268409729004,0.0,1294.0,1357.5675048828125,276,0.2132921174652241,True,False
C5,42.37198,4.9517307,0.0,0.0,Utrn,5.416065692901611,1.8289371728897095,5.956792831420898,1294.0,7008.38916015625,1175,0.9080370942812983,False,False
C5,16.230661,4.8351316,3.0614738687374027e-59,1.6714713540426863e-57,Mypn,1.4032862186431885,2.237032890319824,0.0,1294.0,1815.8524169921875,370,0.28593508500772796,False,False
C5,39.539646,4.6503596,0.0,0.0,Man2a1,4.669896125793457,2.2699668407440186,5.53697395324707,1294.0,6042.845703125,1059,0.8183925811437404,False,False
C5,6.9021425,4.5901103,5.122394239308488e-12,8.297815102590221e-11,Gm50445,0.5814422965049744,1.5858707427978516,0.0,1294.0,752.3863525390625,155,0.11978361669242658,False,False
C5,11.371931,4.5598426,5.7696605368880436e-30,1.853688372492492e-28,Ctxn3,0.9949890971183777,2.0006983280181885,0.0,1294.0,1287.515869140625,259,0.20015455950540958,False,False
C5,37.047836,4.44261,1.945760268937427e-300,8.12679205659532e-298,Tafa1,6.2848639488220215,2.3242359161376953,6.9838786125183105,1294.0,8132.6142578125,1154,0.8918083462132921,False,False
C5,31.604843,4.4231753,3.167642698324183e-219,7.938112602000401e-217,Rgs6,4.706947326660156,3.0672760009765625,6.10939884185791,1294.0,6090.7900390625,927,0.7163833075734157,False,False
